	Species	nm_volume	average_bifurcation_angle_local	average_bifurcation_angle_remote	average_contraction	average_diameter	average_fragmentation	average_parent_daughter_ratio	hausdorff_dimension	id	max_branch_order	max_euclidean_distance	max_path_distance	neuron_reconstruction_type	number_bifurcations	number_branches	number_nodes	number_stems	number_tips	overall_depth	overall_height	overall_width	scale_factor_x	scale_factor_y	scale_factor_z	soma_surface	superseded	tags	total_length	total_surface	vaa3d_volume	line_name	specimen__name	specimen__hemisphere	structure__id	structure__name	structure__acronym	structure_parent__id	structure_parent__acronym	structure__layer	nr__max_euclidean_distance	nr__number_stems	nr__number_bifurcations	nr__average_contraction	nr__average_parent_daughter_ratio	nr__reconstruction_type	nrwkf__id	erwkf__id	ef__fast_trough_v_long_square	ef__upstroke_downstroke_ratio_long_square	ef__adaptation	ef__f_i_curve_slope	ef__threshold_i_long_square	ef__tau	ef__avg_isi	ef__avg_firing_rate	ef__ri	ef__peak_t_ramp	ef__vrest	si__height	si__width	si__path	csl__x	csl__y	csl__z	csl__normalized_depth	cell_reporter_status	m__glif	m__biophys	m__biophys_perisomatic	m__biophys_all_active	tag__apical	tag__dendrite_type	morph_thumb_path	ephys_thumb_path	ephys_inst_thresh_thumb_path	donor__age	donor__sex	donor__disease_state	donor__race	donor__years_of_seizure_history	donor__species	donor__id	donor__name	e-type	m-type	me-type	upright_angle	soma_distance_from_pia	estimated_shrinkage_factor	estimated_slice_angle	cell_set_preferred_alias	cell_set_ label	cell_set_ accession	cell_set_ aligned_alias	cell_set_  additional_alias	cell_set_ alias_assignee	cell_set_ alias_citation	cell_set_ structure	cell_set_ ontology_tag	taxonomy_id	species	modality
514767977	Mouse	1434.243976707909	76.0818867692454		0.9299368502267021	0.44177140638721	50.605263157894704	0.8222523337557059		657210312	6.0	295.883792511959	314.325115506624	full	19	40	1930	2	21	65.8	439.98786813612196	142.544452490559	0.1144	0.1144	0.28	355.074285549658	False	3D Neuron Reconstruction morphology	2234.38712076888	3107.18115078337	387.94827949501	Vip-IRES-Cre	Vip-IRES-Cre;Ai14(IVSCC)-247244.05.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	295.883792511959	2.0	19.0	0.9299368502267021	0.8222523337557059	full	657210314.0	562316361	-56.843753814697294	2.1654742174945802	0.0298676450198318	0.164123100547824	59.999996185302706	10.9095678600386	39.3927272727273	25.385396473737604	226.093783974648	3.2546666666666697	-78.3579406738281	5747.0	5740.0	/external/mousecelltypes/prod750/specimen_514767977/min_xy_514767977.aff	8736.08642670979	1246.35160621858	2476.2539267960897	0.272962789434595	positive	5	0	0	0		aspiny	/api/v2/well_known_file_download/546787732	/api/v2/well_known_file_download/515808268	/api/v2/well_known_file_download/515808270						Mus musculus	514080972	Vip-IRES-Cre;Ai14(IVSCC)-247244	Inh_3	Aspiny_13	ME_Inh_2	243.825277003608	284.460230524505	5.27426160338	10.0188549746	ME_Inh_2	ME 02	CS201906170_2		Descending axon, bidirectional dendrites L2/3|transient & irregular, sharp sag 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
514824979	Mouse	1645.5121783933414	81.1708100735163		0.907452190635905	0.47930337564342995	61.54761904761911	0.8276986874659631		653181641	6.0	582.5221716134159	609.254692437343	full	21	44	2639	2	23	71.12	766.8628545994501	245.946180667806	0.1144	0.1144	0.28	384.98992200697	False	3D Neuron Reconstruction morphology	3081.1390461405	4646.68845868784	657.7245370960289	Htr3a-Cre_NO152	Htr3a-Cre_NO152;Ai14-241983.05.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	582.5221716134159	2.0	21.0	0.907452190635905	0.8276986874659631	full	653181643.0	544751766	-50.750003814697294	2.55515219512826	-0.0165641499268557	0.18434065934065902	70.0	11.1733582835686	51.1505263157895	19.5501409668059	170.312494039536	2.78721	-73.2969207763672	5771.0	9438.0	/external/mousecelltypes/prod752/specimen_514824979/min_xy_514824979.aff	8990.71936551716	1265.56664250571	3437.1883237858	0.60874863985174	positive	5	0	0	0		aspiny	/api/v2/well_known_file_download/544886605	/api/v2/well_known_file_download/515812332	/api/v2/well_known_file_download/515812335						Mus musculus	514081111	Htr3a-Cre_NO152;Ai14-241983	Inh_3	Aspiny_16	ME_Inh_3	257.604229556544	583.316927194249	3.30970811422999	0.281332746022	ME_Inh_3	ME 03	CS201906170_3		Descending axon, bidirectional dendrites|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
516362762	Mouse	2310.166866946092	86.0172754350815		0.8614353081745609	0.42291746779715905	58.5769230769231	0.942931954714524		561095910	5.0	305.776247755299	339.272749538848	full	13	30	1617	4	17	60.7342	427.116661170713	435.441981438387	0.1144	0.1144	0.28	436.907878772642	False	3D Neuron Reconstruction morphology	1877.18982849434	2547.69550255849	345.215633709564	Nos1-CreERT2|Sst-IRES-FlpO	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-244006.04.02.01	right	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	305.776247755299	4.0	13.0	0.8614353081745609	0.942931954714524	full	561095912.0	659445918	-53.500003814697294	2.06450832121999	0.30264685795396695	8.77280112243275e-18	110.0	39.549465466559795	52.284	19.1263101522454	371.87534570694	2.0342333333333302	-74.0943145751953	5747.0	5753.0	/external/mousecelltypes/prod765/specimen_516362762/min_xy_516362762.aff	9420.12216647106	1484.8307931670001	3385.4142084207697	0.878713690304303	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/561100829	/api/v2/well_known_file_download/517864048	/api/v2/well_known_file_download/517864050						Mus musculus	515771627	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-244006	Inh_4	Aspiny_3	ME_Inh_22	161.159282510293	922.257488768388	2.62026239067	37.6915820361999	ME_Inh_22	ME 22	CS201906170_22		Small axon, large dendrites L5, L6|irregular/adapting, long tm 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
517345160	Mouse	3414.5191213830767	73.2475323444592		0.8768022046405791	0.435961123961304	87.875	0.9799368212074799		562232730	4.0	456.101976413795	518.8072121740149	full	16	37	2911	5	21	156.116	614.262536416175	424.080452910928	0.1144	0.1144	0.28	276.055913797801	False	3D Neuron Reconstruction morphology	3583.3215060402704	4905.28828292183	541.963438210962	Nos1-CreERT2|Sst-IRES-FlpO	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-243223.02.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	456.101976413795	5.0	16.0	0.8768022046405791	0.9799368212074799	full	562232732.0	659446027	-53.968753814697294	2.11567322265257	0.0491576557008801	0.198110295259385	20.0	49.153892250969804	83.94	11.9132713843221	379.218846559525	1.7622933333333302	-58.316341400146506	7593.0	7628.0	/external/mousecelltypes/prod771/specimen_517345160/min_xy_517345160.aff	9213.77176404635	1204.61056120516	7978.490795284019	0.6980283708965219	positive	2	0	0	0		sparsely spiny	/api/v2/well_known_file_download/562232781	/api/v2/well_known_file_download/518034651	/api/v2/well_known_file_download/518034653						Mus musculus	515771746	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-243223	Inh_4	Aspiny_3	ME_Inh_22	208.133559763559	705.099316528989	1.81182809582	-22.8526773757	ME_Inh_22	ME 22	CS201906170_22		Small axon, large dendrites L5, L6|irregular/adapting, long tm 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
519749342	Mouse	3564.958964250794	60.731653868821496		0.872636111096549	0.5454977800832871	64.7971014492754	0.9033410823489509		653182561	6.0	327.280290270144	370.87839656063596	full	35	78	4720	8	43	88.167	425.382987565058	496.89947537077796	0.1144	0.1144	0.28	311.292359194694	False	3D Neuron Reconstruction morphology	5572.47942976823	9599.14397149616	1497.1408411826199	Htr3a-Cre_NO152	Htr3a-Cre_NO152;Ai14-246125.05.02.01	right	565	"""posteromedial visual area, layer 5"""	VISpm5	533	VISpm	5	327.280290270144	8.0	35.0	0.872636111096549	0.9033410823489509	full	653182563.0	544751758	-53.781253814697294	2.8135972083725	0.0419788600137131	0.266326530612245	70.0	24.506166557136996	68.1230769230769	14.679313459801302	184.218749403954	3.94756666666667	-74.6732559204102	5769.0	5756.0	/external/mousecelltypes/prod779/specimen_519749342/min_xy_519749342.aff	8227.87539690606	1052.5253194383502	3757.5772808396996	0.760092158954265	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/544886388	/api/v2/well_known_file_download/520603617	/api/v2/well_known_file_download/520603620						Mus musculus	517983369	Htr3a-Cre_NO152;Ai14-246125	Inh_6	Aspiny_10	ME_Inh_22	167.471710312207	682.331042842902	3.04393133329999	3.42880216625999	ME_Inh_22	ME 22	CS201906170_22		Small axon, large dendrites L5, L6|irregular/adapting, long tm 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
523748610	Mouse	2158.239492106956	84.2012699014085		0.855098238953177	0.338571940538104	24.842105263157897	0.993730709652746		759899691	5.0	99.21849502617941	125.77263768313802	full	19	47	1124	9	28	55.9552	142.921851953264	166.463169713225	0.1144	0.1144	0.28	152.577849573782	False	3D Neuron Reconstruction morphology	1357.91782753426	1443.9881010086901	120.731959014615	Nos1-CreERT2	Nos1-CreERT2;Ai14(BT)-251975.06.01.01	left	593	"""Primary visual area, layer 1"""	VISp1	385	VISp	1	99.21849502617941	9.0	19.0	0.855098238953177	0.993730709652746	full	759899701.0	657593267	-50.0	3.85902316662987	-0.0119253862972339	0.213352282175347	130.0	7.30496520612799	77.3016666666667	12.9363316875445	144.687578082085	5.57752	-67.7031326293945	3898.0	3896.0	/external/mousecelltypes/prod817/specimen_523748610/min_xy_523748610.aff	8480.08144431404	749.1059286097991	8572.42311255083	0.08450167655535999	positive	5	0	0	0		aspiny	/api/v2/well_known_file_download/759903215	/api/v2/well_known_file_download/525641642	/api/v2/well_known_file_download/525641645						Mus musculus	522645851	Nos1-CreERT2;Ai14(BT)-251975	Inh_1	Aspiny_18	ME_Inh_17	146.859107560101	81.3338914380793	3.51503759398	0.0	ME_Inh_17	ME 17	CS201906170_17		Late-spiking L1 neurogliaform cells	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
524689239	Mouse	2024.9178642670413	83.31037304929009		0.866917271472905	0.33652478828748705	31.5360824742268	0.910473390293097		556384349	9.0	377.572238826585	418.244018019855	full	49	100	3083	2	51	81.3557	544.0365543544731	211.59485855348498	0.1144	0.1144	0.28	256.711218141886	False	3D Neuron Reconstruction morphology	3591.75363418558	3793.4296778632597	376.00620071165804	Vip-IRES-Cre	Vip-IRES-Cre;Ai14(IVSCC)-253382.05.01.01	left	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	377.572238826585	2.0	49.0	0.866917271472905	0.910473390293097	full	556384351.0	562385058	-48.375003814697294	3.12404472056851	0.0984045042951163	0.1891732250347	119.99999237060499	9.87453133251377	67.0218181818182	14.920514350822	170.000001788139	5.96573333333333	-67.1660690307617	7603.0	5758.0	/external/mousecelltypes/prod801/specimen_524689239/min_xy_524689239.aff	8450.44696267301	1178.6016286192998	8964.51541768009	0.17241958784960798	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/556390106	/api/v2/well_known_file_download/526952566	/api/v2/well_known_file_download/526952568						Mus musculus	523701972	Vip-IRES-Cre;Ai14(IVSCC)-253382	Inh_3	Aspiny_14	ME_Inh_3	143.454007140905	159.141081232962	4.25813029149	4.62957495178	ME_Inh_3	ME 03	CS201906170_3		Descending axon, bidirectional dendrites|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
526531616	Mouse	2747.3233244134053	85.17612263190841		0.864968333609072	0.19458543045253304	33.5277777777778	0.8555381278960671		560631771	4.0	110.866326816441	131.422655262407	full	18	40	1240	4	22	95.2	168.963687957596	173.50626973978402	0.1144	0.1144	0.28	203.656038785615	False	3D Neuron Reconstruction morphology	1469.59091153862	897.593660825995	42.1509808614691	Ndnf-IRES2-dgCre	Ndnf-IRES2-dgCre;Ai14-255259.03.02.01	right	593	"""Primary visual area, layer 1"""	VISp1	385	VISp	1	110.866326816441	4.0	18.0	0.864968333609072	0.8555381278960671	full	560631773.0	562385069	-53.4375	2.98097344385746	0.00694249504169671	0.303639854706105	140.0	9.050988372731009	28.1123529411765	35.5715511288736	143.90617609024	6.34537333333333	-72.557991027832	7593.0	7607.0	/external/mousecelltypes/prod806/specimen_526531616/min_xy_526531616.aff	9170.75517633096	1251.06011070636	2226.24752072534	0.0779451325577291	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/564691247	/api/v2/well_known_file_download/527582438	/api/v2/well_known_file_download/527582440						Mus musculus	525474768	Ndnf-IRES2-dgCre;Ai14-255259	Inh_1	Aspiny_18	ME_Inh_17	233.467300271421	76.7289775934623	2.17770034843	21.8014094863999	ME_Inh_17	ME 17	CS201906170_17		Late-spiking L1 neurogliaform cells	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
527095729	Mouse	3434.3671219899907	68.6588890911128		0.893605760670528	0.24309908361975197	25.53125	1.0		556384323	4.0	147.308714077138	158.652276223463	full	32	72	1755	8	40	93.24	144.739038198293	240.79672438544102	0.1144	0.1144	0.28	51.493435183737795	False	3D Neuron Reconstruction morphology	2148.38022843906	1645.6381957673998	98.3074755014962	Ndnf-IRES2-dgCre	Ndnf-IRES2-dgCre;Ai14-255261.05.02.01	right	593	"""Primary visual area, layer 1"""	VISp1	385	VISp	1	147.308714077138	8.0	32.0	0.893605760670528	1.0	full	556384325.0	562380958	-51.28125	2.87783337733261	-0.0119699722162318	0.440534208059981	280.0	8.44157721382494	25.2758974358974	39.563382567765004	134.531170129776	11.517693333333302	-74.50608825683591	3896.0	5738.0	/external/mousecelltypes/prod808/specimen_527095729/min_xy_527095729.aff	8909.953926558259	752.5894190936921	2869.12113633586	0.0773489492702741	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/556390099	/api/v2/well_known_file_download/527591851	/api/v2/well_known_file_download/527591853						Mus musculus	525841111	Ndnf-IRES2-dgCre;Ai14-255261	Inh_3	Aspiny_18	ME_Inh_18	136.610461584597	78.4155467248023	2.22222222222	0.0	ME_Inh_18	ME 18	CS201906170_18		Dense axon, large dendrites L1|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
527869035	Mouse	2007.8501968409478	92.22458732717828		0.8503750400746409	0.468009635600193	23.597014925373102	0.8666256390981991		562185962	6.0	139.432664672701	146.112458139999	full	34	75	1687	7	41	74.405	122.139025353798	263.997879250552	0.1144	0.1144	0.28	210.278281641151	False	3D Neuron Reconstruction morphology	2027.8560645835398	2982.45731956875	396.576137388648	Ndnf-IRES2-dgCre	Ndnf-IRES2-dgCre;Ai14-256187.05.02.01	right	593	"""Primary visual area, layer 1"""	VISp1	385	VISp	1	139.432664672701	7.0	34.0	0.8503750400746409	0.8666256390981991	full	562185964.0	562380969	-50.65625	3.0231526732425698	-0.00041375852239919104	0.391825989813301	160.0	8.65259180171746	31.932142857142896	31.3164075606755	147.812530398369	6.4450400000000005	-65.2453231811523	3896.0	7613.0	/external/mousecelltypes/prod813/specimen_527869035/min_xy_527869035.aff	8698.82910531368	574.609597834958	3321.51368065438	0.0240655577418473	positive	5	0	0	0		sparsely spiny	/api/v2/well_known_file_download/564691207	/api/v2/well_known_file_download/529888589	/api/v2/well_known_file_download/529888591						Mus musculus	526928924	Ndnf-IRES2-dgCre;Ai14-256187	Inh_1	Aspiny_18	ME_Inh_17	196.971187935223	24.9269493411631	1.96656833824999	-9.335859032	ME_Inh_17	ME 17	CS201906170_17		Late-spiking L1 neurogliaform cells	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
530731648	Mouse	10668.721621105782	73.39433073507041		0.826781002213762	0.42126684087500393	63.17647058823529	0.9999251268178929		569319306	4.0	283.743123706531	334.475166118547	full	17	41	2580	7	24	105.0901	230.467241554158	517.83866208635	0.1144	0.1144	0.28	698.705146722314	False	3D Neuron Reconstruction morphology	3036.3131046553003	4011.84600439998	440.71662846834505	Nos1-CreERT2	Nos1-CreERT2;Ai14(BT)-260226.05.02.01	right	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	283.743123706531	7.0	17.0	0.826781002213762	0.9999251268178929	full	569319337.0	657593178	-53.968753814697294	1.6627473909687298		0.0444700460829493	50.0	48.31373554294171	20.620000000000104	48.496605237633105	215.62510728836102	3.20101333333333	-62.961734771728494	5756.0	7712.0	/external/mousecelltypes/prod825/specimen_530731648/min_xy_530731648.aff	8823.998781688559	1482.9857870612198	3137.6555495608	0.857943695611856	positive	0	0	0	0		sparsely spiny	/api/v2/well_known_file_download/662055245	/api/v2/well_known_file_download/532158021	/api/v2/well_known_file_download/532158023						Mus musculus	530227095	Nos1-CreERT2;Ai14(BT)-260226	Inh_4	Aspiny_4	ME_Inh_23	213.597029341763	924.200540769032	2.24445155544	13.7204677643	ME_Inh_23	ME 23	CS201906170_23	Sst Chodl	Wide axon, large dendrites L5, L6|irregular/adapting, long tm 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
530737765	Mouse	3417.700938650117	75.07693064056491		0.8355895728311039	0.542904782723217	61.925	1.0		596793240	4.0	258.352525074287	320.335668848068	full	20	45	2618	5	25	113.12	427.51759942526496	365.147824932427	0.1144	0.1144	0.28	370.540095746137	False	3D Neuron Reconstruction morphology	3102.6402038573806	5283.49101055728	790.996803427755	Nos1-CreERT2	Nos1-CreERT2;Ai14(BT)-260226.04.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	258.352525074287	5.0	20.0	0.8355895728311039	1.0	full	596793247.0	657593198	-59.468753814697294	2.2357732596257405	0.00145142310685032	0.29153845582205895	30.0	62.705038661572296	40.6330434782609	24.6105118986475	261.562466621399	2.05033333333333	-65.8897171020508	7599.0	5747.0	/external/mousecelltypes/prod825/specimen_530737765/min_xy_530737765.aff	9236.69958653798	1557.66754231461	2944.28930416508	0.7280628765166759	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/596796657	/api/v2/well_known_file_download/532157996	/api/v2/well_known_file_download/532157998						Mus musculus	530227095	Nos1-CreERT2;Ai14(BT)-260226	Inh_4	Aspiny_3	ME_Inh_23	244.889736527748	756.586735618704	3.0567205057	22.6085724869	ME_Inh_23	ME 23	CS201906170_23	Sst Chodl	Wide axon, large dendrites L5, L6|irregular/adapting, long tm 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
534141324	Mouse	3274.643062963569	77.98685417964501		0.9072661059749241	0.44688850777645	57.636363636363605	0.997127910626801		759901368	5.0	209.325939715196	225.607718415617	full	22	49	2713	5	27	106.4	261.36276316749	390.772148093935	0.1144	0.1144	0.28	425.58064221153296	False	3D Neuron Reconstruction morphology	3187.52839329312	4475.815640968761	506.203946891791	Sst-IRES-Cre	Sst-IRES-Cre;Ai14-262058.05.02.01	right	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	209.325939715196	5.0	22.0	0.9072661059749241	0.997127910626801	full	759901370.0	567444780	-56.375003814697294	1.87271802990549		0.0944196292864436	250.0	31.3458055123165	26.98	37.0644922164566	116.56242609023998	11.061986666666698	-74.1498794555664	9426.0	9420.0	/external/mousecelltypes/prod819/specimen_534141324/min_xy_534141324.aff	9215.245301418108	1537.6650040507097	3158.5000331140996	0.749476024079458	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/759905232	/api/v2/well_known_file_download/538763247	/api/v2/well_known_file_download/538763249						Mus musculus	531017852	Sst-IRES-Cre;Ai14-262058	Inh_7	Aspiny_12	ME_Inh_24	203.44030169393	681.57901711447	3.10177545627	7.94864142832	ME_Inh_24	ME 24	CS201906170_24		Large ascending axon L5, L6|mid-width AP adapting & transient 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
534303031	Mouse	4154.424723467041	87.42222945896509		0.8421341821978459	0.46894825475646	37.659574468085104	0.8150435798931469		559392082	5.0	166.744943722591	206.718378540644	full	24	51	1814	3	27	70.0	191.334669460753	222.24115706880102	0.1144	0.1144	0.28	303.034102623617	False	3D Neuron Reconstruction morphology	2081.40912111065	3074.71038850391	398.048293966181	Sst-IRES-Cre	Sst-IRES-Cre;Ai14-262058.06.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	166.744943722591	3.0	24.0	0.8421341821978459	0.8150435798931469	full	559392084.0	659448964	-55.84375	2.1155677452621697	0.297705076030148	0.0260582010582011	50.0	30.818646049516502	160.543333333333	6.22884787077218	484.374970197678	1.96597	-70.6985549926758	9418.0	7595.0	/external/mousecelltypes/prod823/specimen_534303031/min_xy_534303031.aff	8683.16154151641	1584.1810808617802	8968.37799072869	0.639552174026612	positive	0	0	0	0		sparsely spiny	/api/v2/well_known_file_download/662055338	/api/v2/well_known_file_download/538763185	/api/v2/well_known_file_download/538763187						Mus musculus	531017852	Sst-IRES-Cre;Ai14-262058	Inh_5	Aspiny_2	ME_Inh_24	147.464767039712	630.802917785925	4.6992481203	-2.14985677459	ME_Inh_24	ME 24	CS201906170_24		Large ascending axon L5, L6|mid-width AP adapting & transient 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
535708196	Mouse	2228.673232895622	77.884185144268		0.8954349216329149	0.47428753165673704	48.83928571428571	0.8296693416450479		559392178	5.0	289.179292392816	337.136728140032	full	28	59	2813	3	31	102.1723	425.74046041855695	254.019534122763	0.1144	0.1144	0.28	161.845814598701	False	3D Neuron Reconstruction morphology	3299.22672980459	4917.52782131487	653.817361429706	Vip-IRES-Cre	Vip-IRES-Cre;Ai14(IVSCC)-264875.04.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	289.179292392816	3.0	28.0	0.8954349216329149	0.8296693416450479	full	559392180.0	566093647	-54.593753814697294	1.7839550343455601	0.410374374792146	0.0531630740393627	40.0	20.2264349204458	24.886666666666603	40.1821591213502	287.343800067902	11.0196266666667	-69.8161087036133	5730.0	9430.0	/external/mousecelltypes/prod820/specimen_535708196/min_xy_535708196.aff	8922.0	706.979017395971	3678.3343632655397	0.31368327164119003	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/564798261	/api/v2/well_known_file_download/538763399	/api/v2/well_known_file_download/538763401						Mus musculus	531016938	Vip-IRES-Cre;Ai14(IVSCC)-264875	Inh_2	Aspiny_16	ME_Inh_3	240.160688921559	285.098731750551	3.06011775643	11.309932474	ME_Inh_3	ME 03	CS201906170_3		Descending axon, bidirectional dendrites|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
535728342	Mouse	2117.475758588204	66.4333726726785		0.9195459226071909	0.32179739029661203	57.2083333333333	0.9976712976864742		653337413	3.0	386.538146693454	406.915744223959	full	12	27	1553	3	15	42.8123	566.79586387942	158.950698314279	0.1144	0.1144	0.28	191.78021195415798	False	3D Neuron Reconstruction morphology	1784.10784269565	1803.24299086633	147.199537122497	Vip-IRES-Cre	Vip-IRES-Cre;Ai14(IVSCC)-264875.06.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4	386.538146693454	3.0	12.0	0.9195459226071909	0.9976712976864742	full	653337415.0	566093635	-55.84375	2.95730112691794	0.0100298411083297	0.00162500202193833	29.9999980926514	9.42686089551393	21.474347826087	46.5671883541535	249.82142448425301	1.98070666666667	-74.26939392089841	7582.0	7597.0	/external/mousecelltypes/prod821/specimen_535728342/min_xy_535728342.aff	8574.63803399335	1346.81468652865	9000.23061854734	0.413359194255279	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/564798264	/api/v2/well_known_file_download/538763435	/api/v2/well_known_file_download/538763437						Mus musculus	531016938	Vip-IRES-Cre;Ai14(IVSCC)-264875	Inh_3	Aspiny_16	ME_Inh_3	129.396259280354	408.711186681949	4.0873015873	8.26775706646999	ME_Inh_3	ME 03	CS201906170_3		Descending axon, bidirectional dendrites|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
536306115	Mouse	1887.533705788641	81.6913052648532		0.8775955588340358	0.43242480509396797	26.846153846153804	0.996721270635857		759946510	6.0	147.2624681335	165.645850088859	full	39	84	2160	6	45	59.92	240.263286989784	184.745002963433	0.1144	0.1144	0.28	250.160525158522	False	3D Neuron Reconstruction morphology	2491.9903204742604	3381.2662173517897	365.656105176039	Ndnf-IRES2-dgCre	Ndnf-IRES2-dgCre;Ai14-262475.04.02.01	right	973	"""Lateral visual area, layer 2/3"""	VISl2/3	409	VISl	2/3	147.2624681335	6.0	39.0	0.8775955588340358	0.996721270635857	full	759946512.0	659442563	-51.6875	2.8158266196736004	-0.00779661206474227	0.566666666666667	90.0	8.901102723614391	38.7848	25.783296549163605	204.687878489494	3.8336099999999997	-69.7777481079102	3895.0	5752.0	/external/mousecelltypes/prod823/specimen_536306115/min_xy_536306115.aff	8892.78224916346	1460.88569826292	2019.36987870712	0.12858769269955303	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/759955010	/api/v2/well_known_file_download/541633071	/api/v2/well_known_file_download/541633074						Mus musculus	531977104	Ndnf-IRES2-dgCre;Ai14-262475	Inh_1	Aspiny_7	ME_Inh_17	251.858393793601	116.228319933593	3.38897515528	11.9189916453	ME_Inh_17	ME 17	CS201906170_17		Late-spiking L1 neurogliaform cells	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
